,Description,Category,Meta_Url,Source Code,Repository,Languages
647," This is a fairly simple Ruby wrapper for the FakeNameGenerator.com API. The API returns a full name, an address, fake credit card numbers, blood type(!), weight, and even a fake UPS number.",Identity,https://www.programmableweb.com/sample-source-code/fake-name-generator-ruby-gem,https://github.com/billturner/fake_name_generator,,Ruby
648, Welcome to the OS API wiki. In this Wiki you will find a library of code examples and other topics to help you during the development of your applications OS OpenSpace.,"Reference, Visualizations, Visualizations, Visualizations",https://www.programmableweb.com/sample-source-code/os-openspace-source-code,http://osopenspacewiki.ordnancesurvey.co.uk/wiki/index.php?title=Examples,,
649," An implementation of the SEOmoz API in an Excel function. You supply your API credentials and a list of URLs, and it returns the url-metrics results from SEOmoz.","SEO, API, API, API",https://www.programmableweb.com/sample-source-code/businesshut-excel-implementation-and-source-code,http://www.businesshut.com/seo/using-seomoz-free-api-excel/,,
650, Waldstat Oauth Java Example,"OAuth, Visualizations, Reference, Search, Visualizations, Reference, Search, Visualizations, Reference, Search",https://www.programmableweb.com/sample-source-code/waldstat-api-source-code,https://github.com/Eisler/WaldstatOauth-Java-Example,,
651," jBrainHoney aims to make interaction with the BrainHoney DLAP API as easy and intuitive as possible. No need to worry about HTTP request management, session persistence, XML parsing and manipulation, low level exception handling, thread management, data modeling, and more. Potential uses include synchronization of data with your student information system, creation of plugins, creation of interactive applications, creation of web pages, and more.","Education, Open Data, Application Development, Open Data, Application Development, Open Data, Application Development",https://www.programmableweb.com/sample-source-code/jbrainhoney-api-source-code,http://hashtree.org/jBrainHoney/,,
652, Include beer and brewery data in your Ruby application by installing this gem.,Beer,https://www.programmableweb.com/sample-source-code/ruby-gem-brewerydb,https://github.com/cmar/brewerydb,,Ruby
653, This PHP class provides an interface to the Raven Tools API. You must have an active Raven Tools account and an API key.,"Search, Reference, Reference, Reference",https://www.programmableweb.com/sample-source-code/php-class-raven-tools-api-0,https://github.com/stephenyeargin/raventools-api-php,,
654, PHP class to access the Raven Tools API.,Search,https://www.programmableweb.com/sample-source-code/php-class-raven-tools-api,https://github.com/stephenyeargin/raventools-api-php,,
655," Discomap is a website for developers and gis experts to allow re-use of our map-services.
Any map services here is exposed for public users by EEA or any other website who might be interested to do so.",Mapping,https://www.programmableweb.com/sample-source-code/discomap-source-code,http://discomap.eea.europa.eu,,Java
656, Betfair bot command-line interface,,https://www.programmableweb.com/sample-source-code/klabor-bee,http://klabor.com,,
657, A really simple Ruby wrapper for Semantic Hacker API,,https://www.programmableweb.com/sample-source-code/ruby-wrapper,https://github.com/makuchaku/semantichacker,,
658, Provides some PHP classes for calling the Twick.it API.,,https://www.programmableweb.com/sample-source-code/twick.it-php-class,https://github.com/sn0opy/Twick.it-PHP-Class,,PHP
659, This is a API-Wrapper for PHP. You can use the API by calling some helpful methods instead of care about all the REST stuff.,"Reference, Search, Search, Search",https://www.programmableweb.com/sample-source-code/api-wrapper-php,http://sourceforge.net/projects/twickitapiphp/,,PHP
660, Quick tutorial showing you how to easily add this to any project using PHP.,"Search, Visualizations, Visualizations, Visualizations",https://www.programmableweb.com/sample-source-code/text-to-image,http://www.linein.org/blog/2011/03/29/text-to-image-using-php-and-img4me/,,PHP
661," You can use many Twick.it functions with our API. This is a so called REST-API which means, that all functions are called by a HTTP request. That request returns data als XML or JSON.","Social, Search, Search, Search",https://www.programmableweb.com/sample-source-code/twick.it-how-to,http://twick.it/blog/en/for-developers/api/,,
662," Explaination of a visual reference of twicks, using Twick.it and Google Earth.","Reference, Search, Search, Search",https://www.programmableweb.com/sample-source-code/map-visualization,http://twick.it/blog/de/erklaer-mir-die-welt-mit-google-earth/,,
663, Its a blog that contains source code and Howto integrate latitude api with other api's,Mapping,https://www.programmableweb.com/sample-source-code/easier-way-to-use-google-latitude-api,http://googlelatiude.blogspot.com/2011/03/easier-way-to-use-google-latitude.html,,PHP
664, Sample source code for using Raydash. An example of using raydash to make a stranger connect website. Add actual stream pointing functionality.,"Social, Video, Video, Video",https://www.programmableweb.com/sample-source-code/strangerdash,https://github.com/gersh/Strangerdash,,
665, MashMe is a Music Hack Day NYC app - it generates a mashup based on predicted user taste. Twilio is used as an option to send the generated mashup to someone's phone.,"Music, Telephony, Mobile, Events, Social, Telephony, Mobile, Events, Social, Telephony, Mobile, Events, Social",https://www.programmableweb.com/sample-source-code/mashme,https://github.com/jonmarkgo/MashMe,,
666, The Facebook Credits API enables a user to use credits as a method for purchasing digital and virtual goods within an application.,"Social, Humor, Humor, Humor",https://www.programmableweb.com/sample-source-code/credits-api-documentation,http://developers.facebook.com/docs/credits/,,PHP
667, Sample code of a Filmaster API client. The app fetches all your Filmaster friends (people you follow). Choose any of your friends and it computes the films that you should watch together.,"Social, Humor, Humor, Humor",https://www.programmableweb.com/sample-source-code/filmaster-api-sample-code,https://bitbucket.org/mrk/filmaster-api-sample,,
668, Python code of the Filmaster open movie recommendations API.,"Video, Social, Reference, Social, Reference, Social, Reference",https://www.programmableweb.com/sample-source-code/filmaster-api,https://bitbucket.org/filmaster/filmaster-stable/src/cb9b4d62f8de/film20/api/,,Python
669, Shorten a URL using Google's URL Shortener goo.gl using PHP and associate it with you GMail or Google Apps account.,Social,https://www.programmableweb.com/sample-source-code/shorten-url-goo.gl-using-php,http://sudocode.net/article/261/shorten-a-url-with-goo-gl-using-php/,,PHP
670, Weather data from yr.no for WordPress.,Reference,https://www.programmableweb.com/sample-source-code/yr-weather,https://github.com/webjay/Yr-Weather,,
671, This plugin allows you to trigger Notifo push messages from within OpenVBX call flow.,"Mobile, Telephony, Messaging, Telephony, Messaging, Telephony, Messaging",https://www.programmableweb.com/sample-source-code/notifo-plugin-openvbx,https://github.com/andrewwatson/Notifo-VBX-Plugin,,PHP
672," JavaDocs for the APIs and beans used when running Java within the platform. (See ""Java APIs"" in Developer's Index for extensive documentation.)",,https://www.programmableweb.com/sample-source-code/longjump-javadocs,http://lj.platformatyourservice.com/wiki/download/javadocs/,,Java
673, Summary of the Java APIs that can be used to interact with the platform.,,https://www.programmableweb.com/sample-source-code/java-apis,http://lj.platformatyourservice.com/lj80/index.php?title=Java_API,,Java
674," Summary of REST APIs and their capabilities. (See ""REST APIs"" in the Developer's Index for extensive documentation.)",,https://www.programmableweb.com/sample-source-code/longjump-rest-api-cheatsheet,http://lj.platformatyourservice.com/wiki/index.php?title=REST_API%3AREST_API_Che...,,
675," An open source clone of Google Voice. More features, too.","Telephony, Voice, Voice, Voice",https://www.programmableweb.com/sample-source-code/openvoice,https://github.com/openvoice/,,Ruby
676," Ripped Records shows upcoming concerts in Edinburgh and Glasgow, Scotland. The code is open-sourced and based on the Django platform using Python.",Music,https://www.programmableweb.com/sample-source-code/ripped-records-source-code,https://github.com/flother/gigs,,
677, See it in action visit our forum for real sample apps with GUI and source.,B2B,https://www.programmableweb.com/sample-source-code/ecgridos-sample-code,http://ecgridos.net/docs/scr/ECGridOS%20Sample%20Code.htm,,
678, Use the Altervista Thesaurus API from PHP.,"Reference, Dictionary, Dictionary, Dictionary",https://www.programmableweb.com/sample-source-code/thesaurus-php-example,http://thesaurus.altervista.org/testphp,,PHP
679, Use the Altervista Thesaurus API from Java.,"Dictionary, Reference, Reference, Reference",https://www.programmableweb.com/sample-source-code/thesaurus-java-example,http://thesaurus.altervista.org/testjava,,Java
680, Use the Altervista Thesaurus API from JavaScript.,"Reference, Dictionary, Dictionary, Dictionary",https://www.programmableweb.com/sample-source-code/thesaurus-javascript-example,http://thesaurus.altervista.org/testjs,,JavaScript
681, Ruby wrapper for the Linode automation API,,https://www.programmableweb.com/sample-source-code/linode-rubygem,https://github.com/rick/linode,,Ruby
682," PHP wrapper class for WHMCS API (Whmcs.Api.class.php). Currently contains the shell for every call, but only the functions used by this software are coded. This is submitted for you to use on your own projects, please contribute any code you have.",Reference,https://www.programmableweb.com/sample-source-code/whmcs-api-wrapper,http://sourceforge.net/projects/plesksyncwhmcs/files/,,PHP
683, VoiceXML Tutorial and sample VXML code.,"Voice, Telephony, Telephony, Telephony",https://www.programmableweb.com/sample-source-code/voicexml-programmers-reference-manual,http://www.plumvoice.com/docs/hosting/,,
